DataStructure,Dimensions,KNeighbors,NumPoints,Time(millis),Distribution
Q,2,705,800,0.519945,U
Q,2,705,800,0.509822,G
K,2,705,800,0.630052,U
B,2,705,800,0.313423,U
K,2,705,800,0.562846,G
B,2,705,800,0.382333,G
Q,2,705,800,0.518871,U
Q,2,705,800,0.508008,G
K,2,769,800,0.552935,U
B,2,769,800,0.408964,U
K,2,769,800,0.426766,G
B,2,769,800,0.395349,G
Q,2,769,800,0.447019,U
Q,2,769,800,0.464711,G
K,2,769,800,0.557825,U
B,2,769,800,0.402483,U
K,2,769,800,0.427880,G
B,2,769,800,0.399103,G
Q,2,769,800,0.450556,U
Q,2,769,800,0.451240,G
K,2,769,800,0.552230,U
B,2,769,800,0.405714,U
K,2,769,800,0.440552,G
B,2,769,800,0.401762,G
Q,2,769,800,0.450157,U
Q,2,769,800,0.453339,G
K,2,1,1000,0.014746,U
B,2,1,1000,0.077503,U
K,2,1,1000,0.014605,G
B,2,1,1000,0.069414,G
Q,2,1,1000,0.039443,U
Q,2,1,1000,0.025854,G
K,2,1,1000,0.014268,U
B,2,1,1000,0.077538,U
K,2,1,1000,0.014507,G
B,2,1,1000,0.069260,G
Q,2,1,1000,0.038931,U
Q,2,1,1000,0.025701,G
K,2,1,1000,0.014288,U
B,2,1,1000,0.074928,U
K,2,1,1000,0.014520,G
B,2,1,1000,0.068102,G
Q,2,1,1000,0.039017,U
Q,2,1,1000,0.025776,G
K,2,81,1000,0.523638,U
B,2,81,1000,0.076186,U
K,2,81,1000,1.031663,G
B,2,81,1000,0.055711,G
Q,2,81,1000,0.835385,U
Q,2,81,1000,0.478131,G
K,2,81,1000,0.519749,U
B,2,81,1000,0.072686,U
K,2,81,1000,1.028771,G
B,2,81,1000,0.055161,G
Q,2,81,1000,0.836483,U
Q,2,81,1000,0.471989,G
K,2,81,1000,0.518017,U
B,2,81,1000,0.080532,U
K,2,81,1000,1.039247,G
B,2,81,1000,0.055972,G
Q,2,81,1000,0.836450,U
Q,2,81,1000,0.471269,G
K,2,161,1000,0.593509,U
B,2,161,1000,0.198405,U
K,2,161,1000,1.304801,G
B,2,161,1000,0.219575,G
Q,2,161,1000,1.043166,U
Q,2,161,1000,0.612874,G
K,2,161,1000,0.586902,U
B,2,161,1000,0.201088,U
K,2,161,1000,1.303073,G
B,2,161,1000,0.217483,G
Q,2,161,1000,1.043515,U
Q,2,161,1000,0.615484,G
K,2,161,1000,0.585649,U
B,2,161,1000,0.195160,U
K,2,161,1000,1.300060,G
B,2,161,1000,0.219941,G
Q,2,161,1000,1.044819,U
Q,2,161,1000,0.615566,G
K,2,241,1000,0.625339,U
B,2,241,1000,0.224455,U
K,2,241,1000,1.434259,G
B,2,241,1000,0.222558,G
Q,2,241,1000,1.195375,U
Q,2,241,1000,0.602766,G
K,2,241,1000,0.619582,U
B,2,241,1000,0.218268,U
K,2,241,1000,1.436306,G
B,2,241,1000,0.225175,G
Q,2,241,1000,1.190941,U
Q,2,241,1000,0.601914,G
K,2,241,1000,0.616788,U
B,2,241,1000,0.216059,U
K,2,241,1000,1.442666,G
B,2,241,1000,0.227061,G
Q,2,241,1000,1.187803,U
Q,2,241,1000,0.601365,G
K,2,321,1000,0.848262,U
B,2,321,1000,0.191409,U
K,2,321,1000,1.494867,G
B,2,321,1000,0.164827,G
Q,2,321,1000,1.346341,U
Q,2,321,1000,0.595450,G
K,2,321,1000,0.850733,U
B,2,321,1000,0.193494,U
K,2,321,1000,1.492465,G
B,2,321,1000,0.163732,G
Q,2,321,1000,1.327461,U
Q,2,321,1000,0.598202,G
K,2,321,1000,0.856752,U
B,2,321,1000,0.190845,U
K,2,321,1000,1.491295,G
B,2,321,1000,0.167220,G
Q,2,321,1000,1.336790,U
Q,2,321,1000,0.589228,G
K,2,401,1000,1.016853,U
B,2,401,1000,0.449551,U
K,2,401,1000,1.502737,G
B,2,401,1000,0.383039,G
Q,2,401,1000,1.341738,U
Q,2,401,1000,0.578921,G
K,2,401,1000,1.032991,U
B,2,401,1000,0.448749,U
K,2,401,1000,1.503570,G
B,2,401,1000,0.380850,G
Q,2,401,1000,1.343301,U
Q,2,401,1000,0.582855,G
K,2,401,1000,1.009066,U
B,2,401,1000,0.444637,U
K,2,401,1000,1.499098,G
B,2,401,1000,0.379645,G
Q,2,401,1000,1.340291,U
Q,2,401,1000,0.576350,G
K,2,481,1000,1.121917,U
B,2,481,1000,0.543597,U
K,2,481,1000,1.537783,G
B,2,481,1000,0.494403,G
Q,2,481,1000,1.437346,U
Q,2,481,1000,0.689140,G
K,2,481,1000,1.067925,U
B,2,481,1000,0.471029,U
K,2,481,1000,1.453641,G
B,2,481,1000,0.434667,G
Q,2,481,1000,1.282984,U
Q,2,481,1000,0.642016,G
K,2,481,1000,1.061134,U
B,2,481,1000,0.476866,U
K,2,481,1000,1.455195,G
B,2,481,1000,0.434024,G
Q,2,481,1000,1.278842,U
Q,2,481,1000,0.643916,G
K,2,561,1000,0.992395,U
B,2,561,1000,0.450747,U
K,2,561,1000,1.356557,G
B,2,561,1000,0.454134,G
Q,2,561,1000,1.190662,U
Q,2,561,1000,0.730589,G
K,2,561,1000,0.993072,U
B,2,561,1000,0.452986,U
K,2,561,1000,1.349671,G
B,2,561,1000,0.448808,G
Q,2,561,1000,1.190517,U
Q,2,561,1000,0.729947,G
K,2,561,1000,0.991148,U
B,2,561,1000,0.453186,U
K,2,561,1000,1.352823,G
B,2,561,1000,0.459612,G
Q,2,561,1000,1.196673,U
Q,2,561,1000,0.735327,G
K,2,641,1000,0.907020,U
B,2,641,1000,0.385836,U
K,2,641,1000,1.198916,G
B,2,641,1000,0.469378,G
Q,2,641,1000,1.083333,U
Q,2,641,1000,0.841444,G
K,2,641,1000,0.902567,U
B,2,641,1000,0.387655,U
K,2,641,1000,1.193199,G
B,2,641,1000,0.467339,G
Q,2,641,1000,1.068408,U
Q,2,641,1000,0.827515,G
K,2,641,1000,0.896423,U
B,2,641,1000,0.375850,U
K,2,641,1000,1.189076,G
B,2,641,1000,0.466514,G
Q,2,641,1000,1.055287,U
Q,2,641,1000,0.825733,G
K,2,721,1000,0.803762,U
B,2,721,1000,0.393185,U
K,2,721,1000,1.026241,G
B,2,721,1000,0.433102,G
Q,2,721,1000,0.923150,U
Q,2,721,1000,0.833432,G
K,2,721,1000,0.807452,U
B,2,721,1000,0.388074,U
K,2,721,1000,1.029134,G
B,2,721,1000,0.430183,G
Q,2,721,1000,0.922650,U
Q,2,721,1000,0.839441,G
K,2,721,1000,0.806261,U
B,2,721,1000,0.384006,U
K,2,721,1000,1.027108,G
B,2,721,1000,0.424171,G
Q,2,721,1000,0.921681,U
Q,2,721,1000,0.838823,G
K,2,801,1000,0.766559,U
B,2,801,1000,0.361099,U
K,2,801,1000,0.846214,G
B,2,801,1000,0.437495,G
Q,2,801,1000,0.768189,U
Q,2,801,1000,0.765922,G
K,2,801,1000,0.765702,U
B,2,801,1000,0.360801,U
K,2,801,1000,0.840878,G
B,2,801,1000,0.439533,G
Q,2,801,1000,0.769972,U
Q,2,801,1000,0.770843,G
K,2,801,1000,0.772747,U
B,2,801,1000,0.360339,U
K,2,801,1000,0.844139,G
B,2,801,1000,0.437638,G
Q,2,801,1000,0.781589,U
Q,2,801,1000,0.769460,G
K,2,881,1000,0.694335,U
B,2,881,1000,0.550800,U
K,2,881,1000,0.662122,G
B,2,881,1000,0.729263,G
Q,2,881,1000,0.671512,U
Q,2,881,1000,0.712193,G
K,2,881,1000,0.696985,U
B,2,881,1000,0.529341,U
K,2,881,1000,0.656897,G
B,2,881,1000,0.620802,G
Q,2,881,1000,0.598071,U
Q,2,881,1000,0.711728,G
K,2,881,1000,0.695781,U
B,2,881,1000,0.558806,U
K,2,881,1000,0.675467,G
B,2,881,1000,0.622863,G
Q,2,881,1000,0.602246,U
Q,2,881,1000,0.712930,G
K,2,961,1000,0.589171,U
B,2,961,1000,0.546477,U
K,2,961,1000,0.471351,G
B,2,961,1000,0.490504,G
Q,2,961,1000,0.425028,U
Q,2,961,1000,0.579480,G
K,2,961,1000,0.589222,U
B,2,961,1000,0.542928,U
K,2,961,1000,0.472235,G
B,2,961,1000,0.492373,G
Q,2,961,1000,0.416783,U
Q,2,961,1000,0.573977,G
K,2,961,1000,0.589316,U
B,2,961,1000,0.554472,U
K,2,961,1000,0.500478,G
B,2,961,1000,0.494125,G
Q,2,961,1000,0.423783,U
Q,2,961,1000,0.574098,G
K,2,1,1200,0.046163,U
B,2,1,1200,0.080310,U
K,2,1,1200,0.027988,G
B,2,1,1200,0.092182,G
Q,2,1,1200,0.047821,U
Q,2,1,1200,0.050089,G
K,2,1,1200,0.045620,U
B,2,1,1200,0.083712,U
K,2,1,1200,0.033565,G
B,2,1,1200,0.091045,G
Q,2,1,1200,0.047719,U
Q,2,1,1200,0.050078,G
K,2,1,1200,0.044969,U
B,2,1,1200,0.079340,U
K,2,1,1200,0.027858,G
B,2,1,1200,0.092906,G
Q,2,1,1200,0.047425,U
Q,2,1,1200,0.049935,G
K,2,97,1200,1.145179,U
B,2,97,1200,0.103353,U
K,2,97,1200,0.550953,G
B,2,97,1200,0.079230,G
Q,2,97,1200,1.094821,U
Q,2,97,1200,1.157402,G
K,2,97,1200,1.152389,U
B,2,97,1200,0.104462,U
K,2,97,1200,0.556101,G
B,2,97,1200,0.083466,G
Q,2,97,1200,1.096859,U
Q,2,97,1200,1.163029,G
K,2,97,1200,1.148751,U
B,2,97,1200,0.099708,U
K,2,97,1200,0.551316,G
B,2,97,1200,0.081448,G
Q,2,97,1200,1.096750,U
Q,2,97,1200,1.155836,G
K,2,193,1200,1.507797,U
B,2,193,1200,0.199786,U
K,2,193,1200,0.617390,G
B,2,193,1200,0.208205,G
Q,2,193,1200,1.279341,U
Q,2,193,1200,1.511563,G
K,2,193,1200,1.505765,U
B,2,193,1200,0.201388,U
K,2,193,1200,0.633451,G
B,2,193,1200,0.212082,G
Q,2,193,1200,1.274009,U
Q,2,193,1200,1.513179,G
K,2,193,1200,1.501393,U
B,2,193,1200,0.195909,U
K,2,193,1200,0.621531,G
B,2,193,1200,0.206180,G
Q,2,193,1200,1.280038,U
Q,2,193,1200,1.512712,G
K,2,289,1200,1.731625,U
B,2,289,1200,0.217872,U
K,2,289,1200,0.693141,G
B,2,289,1200,0.230490,G
Q,2,289,1200,1.356534,U
Q,2,289,1200,1.749417,G
K,2,289,1200,1.748908,U
B,2,289,1200,0.223779,U
K,2,289,1200,0.697730,G
B,2,289,1200,0.230211,G
Q,2,289,1200,1.355876,U
Q,2,289,1200,1.785964,G
K,2,289,1200,1.741820,U
B,2,289,1200,0.216895,U
K,2,289,1200,0.690598,G
B,2,289,1200,0.231165,G
Q,2,289,1200,1.352344,U
Q,2,289,1200,1.757143,G
K,2,385,1200,1.887790,U
B,2,385,1200,0.472302,U
K,2,385,1200,1.009751,G
B,2,385,1200,0.417507,G
Q,2,385,1200,1.376954,U
Q,2,385,1200,1.837465,G
K,2,385,1200,1.893819,U
B,2,385,1200,0.506770,U
K,2,385,1200,1.024661,G
B,2,385,1200,0.448350,G
Q,2,385,1200,1.464854,U
Q,2,385,1200,1.838797,G
K,2,385,1200,1.966829,U
B,2,385,1200,0.508461,U
K,2,385,1200,1.027570,G
B,2,385,1200,0.449307,G
Q,2,385,1200,1.432429,U
Q,2,385,1200,1.925870,G
K,2,481,1200,1.864530,U
B,2,481,1200,0.556175,U
K,2,481,1200,1.257584,G
B,2,481,1200,0.434445,G
Q,2,481,1200,1.415301,U
Q,2,481,1200,1.788103,G
K,2,481,1200,1.947089,U
B,2,481,1200,0.549961,U
K,2,481,1200,1.248171,G
B,2,481,1200,0.442155,G
Q,2,481,1200,1.424917,U
Q,2,481,1200,1.786442,G
K,2,481,1200,1.864462,U
B,2,481,1200,0.542570,U
K,2,481,1200,1.248245,G
B,2,481,1200,0.427418,G
Q,2,481,1200,1.431802,U
Q,2,481,1200,1.793536,G
K,2,577,1200,1.800451,U
B,2,577,1200,0.540686,U
K,2,577,1200,1.307001,G
B,2,577,1200,0.503533,G
Q,2,577,1200,1.468226,U
Q,2,577,1200,1.711713,G
K,2,577,1200,1.785590,U
B,2,577,1200,0.541043,U
K,2,577,1200,1.296838,G
B,2,577,1200,0.501228,G
Q,2,577,1200,1.462968,U
Q,2,577,1200,1.686848,G
K,2,577,1200,1.801168,U
B,2,577,1200,0.555907,U
K,2,577,1200,1.304174,G
B,2,577,1200,0.501867,G
Q,2,577,1200,1.467638,U
Q,2,577,1200,1.696809,G
K,2,673,1200,1.680225,U
B,2,673,1200,0.540100,U
K,2,673,1200,1.189171,G
B,2,673,1200,0.501144,G
Q,2,673,1200,1.417590,U
Q,2,673,1200,1.505108,G
K,2,673,1200,1.680791,U
B,2,673,1200,0.541270,U
K,2,673,1200,1.182070,G
B,2,673,1200,0.502937,G
Q,2,673,1200,1.423354,U
Q,2,673,1200,1.516291,G
K,2,673,1200,1.673257,U
B,2,673,1200,0.536633,U
K,2,673,1200,1.184519,G
B,2,673,1200,0.495473,G
Q,2,673,1200,1.414704,U
Q,2,673,1200,1.503699,G
K,2,769,1200,1.488816,U
B,2,769,1200,0.487121,U
K,2,769,1200,1.096021,G
B,2,769,1200,0.477202,G
Q,2,769,1200,1.308021,U
Q,2,769,1200,1.310478,G
K,2,769,1200,1.490921,U
B,2,769,1200,0.485162,U
K,2,769,1200,1.095120,G
B,2,769,1200,0.485834,G
Q,2,769,1200,1.297318,U
Q,2,769,1200,1.314021,G
K,2,769,1200,1.490369,U
B,2,769,1200,0.490146,U
K,2,769,1200,1.100723,G
B,2,769,1200,0.477604,G
Q,2,769,1200,1.298636,U
Q,2,769,1200,1.311604,G
K,2,865,1200,1.283425,U
B,2,865,1200,0.368439,U
K,2,865,1200,1.051703,G
B,2,865,1200,0.462363,G
Q,2,865,1200,1.142552,U
Q,2,865,1200,1.115442,G
K,2,865,1200,1.280467,U
B,2,865,1200,0.361991,U
K,2,865,1200,1.052658,G
B,2,865,1200,0.453428,G
Q,2,865,1200,1.140313,U
Q,2,865,1200,1.116203,G
K,2,865,1200,1.279719,U
B,2,865,1200,0.362403,U
K,2,865,1200,1.048030,G
B,2,865,1200,0.455145,G
Q,2,865,1200,1.140157,U
Q,2,865,1200,1.112269,G
K,2,961,1200,1.049910,U
B,2,961,1200,0.569492,U
K,2,961,1200,0.991351,G
B,2,961,1200,0.665382,G
Q,2,961,1200,0.933547,U
Q,2,961,1200,0.908026,G
K,2,961,1200,1.051312,U
B,2,961,1200,0.573026,U
K,2,961,1200,1.016886,G
B,2,961,1200,0.692236,G
Q,2,961,1200,0.974054,U
Q,2,961,1200,0.904531,G
K,2,961,1200,1.051859,U
B,2,961,1200,0.569590,U
K,2,961,1200,0.989025,G
B,2,961,1200,0.663542,G
Q,2,961,1200,0.935234,U
Q,2,961,1200,0.899910,G
K,2,1057,1200,0.847096,U
B,2,1057,1200,0.586325,U
K,2,1057,1200,0.897466,G
B,2,1057,1200,0.655527,G
Q,2,1057,1200,0.730612,U
Q,2,1057,1200,0.717911,G
K,2,1057,1200,0.843552,U
B,2,1057,1200,0.594757,U
K,2,1057,1200,0.894780,G
B,2,1057,1200,0.654228,G
Q,2,1057,1200,0.730328,U
Q,2,1057,1200,0.712427,G
K,2,1057,1200,0.848415,U
B,2,1057,1200,0.585582,U
K,2,1057,1200,0.899823,G
B,2,1057,1200,0.659402,G
Q,2,1057,1200,0.734728,U
Q,2,1057,1200,0.736092,G
K,2,1153,1200,0.619026,U
B,2,1153,1200,0.593264,U
K,2,1153,1200,0.758370,G
B,2,1153,1200,0.678882,G
Q,2,1153,1200,0.525491,U
Q,2,1153,1200,0.503300,G
K,2,1153,1200,0.615569,U
B,2,1153,1200,0.592129,U
K,2,1153,1200,0.755324,G
B,2,1153,1200,0.669472,G
Q,2,1153,1200,0.523261,U
Q,2,1153,1200,0.497615,G
K,2,1153,1200,0.613600,U
B,2,1153,1200,0.591399,U
K,2,1153,1200,0.753139,G
B,2,1153,1200,0.671620,G
Q,2,1153,1200,0.520848,U
Q,2,1153,1200,0.497258,G
K,2,1,1400,0.014088,U
B,2,1,1400,0.072104,U
K,2,1,1400,0.024423,G
B,2,1,1400,0.069133,G
Q,2,1,1400,0.035807,U
Q,2,1,1400,0.060716,G
K,2,1,1400,0.013562,U
B,2,1,1400,0.072418,U
K,2,1,1400,0.024806,G
B,2,1,1400,0.069797,G
Q,2,1,1400,0.035390,U
Q,2,1,1400,0.060536,G
K,2,1,1400,0.013449,U
B,2,1,1400,0.072631,U
K,2,1,1400,0.024364,G
B,2,1,1400,0.067095,G
Q,2,1,1400,0.035442,U
Q,2,1,1400,0.060582,G
K,2,113,1400,0.127875,U
B,2,113,1400,0.172655,U
K,2,113,1400,0.593653,G
B,2,113,1400,0.173257,G
Q,2,113,1400,0.876187,U
Q,2,113,1400,1.531565,G
K,2,113,1400,0.133150,U
B,2,113,1400,0.186117,U
K,2,113,1400,0.622633,G
B,2,113,1400,0.180683,G
Q,2,113,1400,0.923152,U
Q,2,113,1400,1.658563,G
K,2,113,1400,0.130249,U
B,2,113,1400,0.184973,U
K,2,113,1400,0.611880,G
B,2,113,1400,0.177961,G
Q,2,113,1400,0.907721,U
Q,2,113,1400,1.574065,G
K,2,225,1400,0.266462,U
B,2,225,1400,0.361244,U
K,2,225,1400,0.816785,G
B,2,225,1400,0.464093,G
Q,2,225,1400,1.102397,U
Q,2,225,1400,2.042050,G
K,2,225,1400,0.263507,U
B,2,225,1400,0.366784,U
K,2,225,1400,0.817959,G
B,2,225,1400,0.458455,G
Q,2,225,1400,1.103848,U
Q,2,225,1400,2.030668,G
K,2,225,1400,0.262291,U
B,2,225,1400,0.367694,U
K,2,225,1400,0.819846,G
B,2,225,1400,0.460392,G
Q,2,225,1400,1.100481,U
Q,2,225,1400,2.034858,G
K,2,337,1400,0.347418,U
B,2,337,1400,0.373455,U
K,2,337,1400,0.937565,G
B,2,337,1400,0.493268,G
Q,2,337,1400,1.180967,U
Q,2,337,1400,2.297665,G
K,2,337,1400,0.332754,U
B,2,337,1400,0.370180,U
K,2,337,1400,0.937436,G
B,2,337,1400,0.493267,G
Q,2,337,1400,1.182034,U
Q,2,337,1400,2.296653,G
K,2,337,1400,0.338197,U
B,2,337,1400,0.368918,U
K,2,337,1400,0.937229,G
B,2,337,1400,0.502253,G
Q,2,337,1400,1.189206,U
Q,2,337,1400,2.301273,G
K,2,449,1400,0.583884,U
B,2,449,1400,0.382760,U
K,2,449,1400,1.297879,G
B,2,449,1400,0.476843,G
Q,2,449,1400,1.488548,U
Q,2,449,1400,2.317926,G
K,2,449,1400,0.581554,U
B,2,449,1400,0.374838,U
K,2,449,1400,1.299480,G
B,2,449,1400,0.475879,G
Q,2,449,1400,1.485370,U
Q,2,449,1400,2.331921,G
K,2,449,1400,0.584872,U
B,2,449,1400,0.378143,U
K,2,449,1400,1.303776,G
B,2,449,1400,0.471845,G
Q,2,449,1400,1.487573,U
Q,2,449,1400,2.328172,G
K,2,561,1400,0.880010,U
B,2,561,1400,0.311554,U
K,2,561,1400,1.563144,G
B,2,561,1400,0.423221,G
Q,2,561,1400,1.692824,U
Q,2,561,1400,2.364791,G
K,2,561,1400,0.880890,U
B,2,561,1400,0.314378,U
K,2,561,1400,1.527233,G
B,2,561,1400,0.414150,G
Q,2,561,1400,1.701852,U
Q,2,561,1400,2.209918,G
K,2,561,1400,0.909635,U
B,2,561,1400,0.311178,U
K,2,561,1400,1.524447,G
B,2,561,1400,0.422443,G
Q,2,561,1400,1.695766,U
Q,2,561,1400,2.186214,G
K,2,673,1400,1.075613,U
B,2,673,1400,0.685791,U
K,2,673,1400,1.617204,G
B,2,673,1400,0.782551,G
Q,2,673,1400,1.791244,U
Q,2,673,1400,2.181697,G
K,2,673,1400,1.020526,U
B,2,673,1400,0.657307,U
K,2,673,1400,1.576810,G
B,2,673,1400,0.770134,G
Q,2,673,1400,1.743208,U
Q,2,673,1400,1.999548,G
K,2,673,1400,1.005010,U
B,2,673,1400,0.651884,U
K,2,673,1400,1.548182,G
B,2,673,1400,0.745186,G
Q,2,673,1400,1.732843,U
Q,2,673,1400,1.995569,G
K,2,785,1400,0.997770,U
B,2,785,1400,0.634485,U
K,2,785,1400,1.420707,G
B,2,785,1400,0.732395,G
Q,2,785,1400,1.594453,U
Q,2,785,1400,1.785718,G
K,2,785,1400,0.999839,U
B,2,785,1400,0.627616,U
K,2,785,1400,1.418072,G
B,2,785,1400,0.736269,G
Q,2,785,1400,1.587765,U
Q,2,785,1400,1.793682,G
K,2,785,1400,1.000555,U
B,2,785,1400,0.641165,U
K,2,785,1400,1.422804,G
B,2,785,1400,0.730800,G
Q,2,785,1400,1.592625,U
Q,2,785,1400,1.789779,G
K,2,897,1400,1.074541,U
B,2,897,1400,0.648415,U
K,2,897,1400,1.342997,G
B,2,897,1400,0.662766,G
Q,2,897,1400,1.434111,U
Q,2,897,1400,1.557962,G
K,2,897,1400,1.080293,U
B,2,897,1400,0.638827,U
K,2,897,1400,1.335123,G
B,2,897,1400,0.663881,G
Q,2,897,1400,1.427743,U
Q,2,897,1400,1.548845,G
K,2,897,1400,1.073950,U
B,2,897,1400,0.640786,U
K,2,897,1400,1.335687,G
B,2,897,1400,0.656093,G
Q,2,897,1400,1.428376,U
Q,2,897,1400,1.556978,G
K,2,1009,1400,1.078482,U
B,2,1009,1400,0.683220,U
K,2,1009,1400,1.270580,G
B,2,1009,1400,0.650401,G
Q,2,1009,1400,1.294876,U
Q,2,1009,1400,1.306897,G
K,2,1009,1400,1.083901,U
B,2,1009,1400,0.679848,U
K,2,1009,1400,1.259173,G
B,2,1009,1400,0.652146,G
Q,2,1009,1400,1.289045,U
Q,2,1009,1400,1.315559,G
K,2,1009,1400,1.082534,U
B,2,1009,1400,0.720305,U
K,2,1009,1400,1.278702,G
B,2,1009,1400,0.648672,G
Q,2,1009,1400,1.295528,U
Q,2,1009,1400,1.328381,G
K,2,1121,1400,1.107196,U
B,2,1121,1400,0.656786,U
K,2,1121,1400,1.201386,G
B,2,1121,1400,0.646898,G
Q,2,1121,1400,1.145066,U
Q,2,1121,1400,1.074344,G
K,2,1121,1400,1.100600,U
B,2,1121,1400,0.652259,U
K,2,1121,1400,1.193496,G
B,2,1121,1400,0.650575,G
Q,2,1121,1400,1.132502,U
Q,2,1121,1400,1.073082,G
K,2,1121,1400,1.105765,U
B,2,1121,1400,0.667538,U
K,2,1121,1400,1.217479,G
B,2,1121,1400,0.648086,G
Q,2,1121,1400,1.132032,U
Q,2,1121,1400,1.072337,G
K,2,1233,1400,1.103006,U
B,2,1233,1400,0.593154,U
K,2,1233,1400,1.068912,G
B,2,1233,1400,0.637261,G
Q,2,1233,1400,0.947543,U
Q,2,1233,1400,0.814703,G
K,2,1233,1400,1.102121,U
B,2,1233,1400,0.592600,U
K,2,1233,1400,1.068430,G
B,2,1233,1400,0.640117,G
Q,2,1233,1400,0.949814,U
Q,2,1233,1400,0.816741,G
K,2,1233,1400,1.098409,U
B,2,1233,1400,0.594225,U
K,2,1233,1400,1.066212,G
B,2,1233,1400,0.642814,G
Q,2,1233,1400,0.947220,U
Q,2,1233,1400,0.815997,G
K,2,1345,1400,1.095923,U
B,2,1345,1400,0.570455,U
K,2,1345,1400,0.888508,G
B,2,1345,1400,0.622672,G
Q,2,1345,1400,0.717505,U
Q,2,1345,1400,0.555198,G
K,2,1345,1400,1.096782,U
B,2,1345,1400,0.572449,U
K,2,1345,1400,0.886123,G
B,2,1345,1400,0.627471,G
Q,2,1345,1400,0.718965,U
Q,2,1345,1400,0.566508,G
K,2,1345,1400,1.097126,U
B,2,1345,1400,0.566298,U
K,2,1345,1400,0.885636,G
B,2,1345,1400,0.622125,G
Q,2,1345,1400,0.721715,U
Q,2,1345,1400,0.557541,G
K,2,1,1600,0.036804,U
B,2,1,1600,0.086831,U
K,2,1,1600,0.026095,G
B,2,1,1600,0.087779,G
Q,2,1,1600,0.039318,U
Q,2,1,1600,0.031296,G
K,2,1,1600,0.036117,U
B,2,1,1600,0.086895,U
K,2,1,1600,0.026039,G
B,2,1,1600,0.087956,G
Q,2,1,1600,0.039074,U
Q,2,1,1600,0.031163,G
K,2,1,1600,0.036171,U
B,2,1,1600,0.087295,U
K,2,1,1600,0.025964,G
B,2,1,1600,0.088206,G
Q,2,1,1600,0.038918,U
Q,2,1,1600,0.031123,G
K,2,129,1600,0.937391,U
B,2,129,1600,0.229245,U
K,2,129,1600,2.200721,G
B,2,129,1600,0.206368,G
Q,2,129,1600,0.981617,U
Q,2,129,1600,0.731784,G
K,2,129,1600,0.934130,U
B,2,129,1600,0.221721,U
K,2,129,1600,2.204826,G
B,2,129,1600,0.200159,G
Q,2,129,1600,0.973594,U
Q,2,129,1600,0.722492,G
K,2,129,1600,0.931411,U
B,2,129,1600,0.223884,U
K,2,129,1600,2.197244,G
B,2,129,1600,0.201243,G
Q,2,129,1600,0.987054,U
Q,2,129,1600,0.725768,G
K,2,257,1600,1.156629,U
B,2,257,1600,0.197274,U
K,2,257,1600,2.614254,G
B,2,257,1600,0.392576,G
Q,2,257,1600,1.225837,U
Q,2,257,1600,1.089995,G
K,2,257,1600,1.149093,U
B,2,257,1600,0.188477,U
K,2,257,1600,2.610494,G
B,2,257,1600,0.400753,G
Q,2,257,1600,1.226028,U
Q,2,257,1600,1.088350,G
K,2,257,1600,1.148570,U
B,2,257,1600,0.189125,U
K,2,257,1600,2.612362,G
B,2,257,1600,0.392471,G
Q,2,257,1600,1.226241,U
Q,2,257,1600,1.088173,G
K,2,385,1600,1.283692,U
B,2,385,1600,0.609934,U
K,2,385,1600,2.717043,G
B,2,385,1600,0.408915,G
Q,2,385,1600,1.477212,U
Q,2,385,1600,1.173748,G
K,2,385,1600,1.291585,U
B,2,385,1600,0.711884,U
K,2,385,1600,2.740503,G
B,2,385,1600,0.459387,G
Q,2,385,1600,1.482195,U
Q,2,385,1600,1.206227,G
K,2,385,1600,1.289859,U
B,2,385,1600,0.616887,U
K,2,385,1600,2.720317,G
B,2,385,1600,0.412455,G
Q,2,385,1600,1.483930,U
Q,2,385,1600,1.177937,G
K,2,513,1600,1.478417,U
B,2,513,1600,0.562583,U
K,2,513,1600,2.673287,G
B,2,513,1600,0.335037,G
Q,2,513,1600,1.725150,U
Q,2,513,1600,1.068725,G
K,2,513,1600,1.474591,U
B,2,513,1600,0.568230,U
K,2,513,1600,2.676038,G
B,2,513,1600,0.324768,G
Q,2,513,1600,1.700620,U
Q,2,513,1600,1.063891,G
K,2,513,1600,1.477441,U
B,2,513,1600,0.566320,U
K,2,513,1600,2.673221,G
B,2,513,1600,0.324171,G
Q,2,513,1600,1.701743,U
Q,2,513,1600,1.063700,G
K,2,641,1600,1.602086,U
B,2,641,1600,0.574461,U
K,2,641,1600,2.588184,G
B,2,641,1600,0.698368,G
Q,2,641,1600,1.900151,U
Q,2,641,1600,0.980820,G
K,2,641,1600,1.604879,U
B,2,641,1600,0.559442,U
K,2,641,1600,2.582084,G
B,2,641,1600,0.694220,G
Q,2,641,1600,1.897055,U
Q,2,641,1600,0.983336,G
K,2,641,1600,1.606208,U
B,2,641,1600,0.584635,U
K,2,641,1600,2.606088,G
B,2,641,1600,0.701232,G
Q,2,641,1600,1.899224,U
Q,2,641,1600,0.983805,G
K,2,769,1600,1.654613,U
B,2,769,1600,0.591439,U
K,2,769,1600,2.559890,G
B,2,769,1600,0.749251,G
Q,2,769,1600,1.841630,U
Q,2,769,1600,0.999224,G
K,2,769,1600,1.563466,U
B,2,769,1600,0.567131,U
K,2,769,1600,2.425579,G
B,2,769,1600,0.731300,G
Q,2,769,1600,1.806256,U
Q,2,769,1600,0.967172,G
K,2,769,1600,1.684977,U
