DataStructure,Dimensions,KNeighbors,NumPoints,Time(millis),Distribution
B,3,101,1200,0.124920,U
K,3,101,1200,0.908564,G
B,3,101,1200,0.155764,G
K,3,111,1200,1.250118,U
B,3,111,1200,0.103896,U
K,3,111,1200,0.945782,G
B,3,111,1200,0.150202,G
K,3,111,1200,1.247470,U
B,3,111,1200,0.101820,U
K,3,111,1200,0.949812,G
B,3,111,1200,0.149684,G
K,3,111,1200,1.247227,U
B,3,111,1200,0.103397,U
K,3,111,1200,0.946646,G
B,3,111,1200,0.151542,G
K,3,121,1200,1.286967,U
B,3,121,1200,0.424891,U
K,3,121,1200,0.980484,G
B,3,121,1200,0.156135,G
K,3,121,1200,1.286030,U
B,3,121,1200,0.426820,U
K,3,121,1200,0.983156,G
B,3,121,1200,0.157046,G
K,3,121,1200,1.288475,U
B,3,121,1200,0.426213,U
K,3,121,1200,0.982418,G
B,3,121,1200,0.154184,G
K,3,1,1400,0.080133,U
B,3,1,1400,0.201563,U
K,3,1,1400,0.096350,G
B,3,1,1400,0.137832,G
K,3,1,1400,0.079544,U
B,3,1,1400,0.197398,U
K,3,1,1400,0.096035,G
B,3,1,1400,0.138332,G
K,3,1,1400,0.079685,U
B,3,1,1400,0.198052,U
K,3,1,1400,0.095845,G
B,3,1,1400,0.139689,G
K,3,11,1400,0.311288,U
B,3,11,1400,0.206554,U
K,3,11,1400,0.545099,G
B,3,11,1400,0.137788,G
K,3,11,1400,0.311054,U
B,3,11,1400,0.205299,U
K,3,11,1400,0.545575,G
B,3,11,1400,0.138790,G
K,3,11,1400,0.323990,U
B,3,11,1400,0.222469,U
K,3,11,1400,0.562331,G
B,3,11,1400,0.154215,G
K,3,21,1400,0.504594,U
B,3,21,1400,0.208371,U
K,3,21,1400,0.867774,G
B,3,21,1400,0.144043,G
K,3,21,1400,0.480227,U
B,3,21,1400,0.203687,U
K,3,21,1400,0.857753,G
B,3,21,1400,0.138384,G
K,3,21,1400,0.485113,U
B,3,21,1400,0.199737,U
K,3,21,1400,0.873022,G
B,3,21,1400,0.138355,G
K,3,31,1400,0.578644,U
B,3,31,1400,0.237019,U
K,3,31,1400,1.026802,G
B,3,31,1400,0.182079,G
K,3,31,1400,0.578549,U
B,3,31,1400,0.238887,U
K,3,31,1400,1.025262,G
B,3,31,1400,0.178014,G
K,3,31,1400,0.578809,U
B,3,31,1400,0.238517,U
K,3,31,1400,1.026441,G
B,3,31,1400,0.177050,G
K,3,41,1400,0.740524,U
B,3,41,1400,0.249348,U
K,3,41,1400,1.272922,G
B,3,41,1400,0.192629,G
K,3,41,1400,0.702780,U
B,3,41,1400,0.240654,U
K,3,41,1400,1.273486,G
B,3,41,1400,0.188729,G
K,3,41,1400,0.720299,U
B,3,41,1400,0.249748,U
K,3,41,1400,1.284856,G
B,3,41,1400,0.191737,G
K,3,51,1400,0.762857,U
B,3,51,1400,0.240285,U
K,3,51,1400,1.368614,G
B,3,51,1400,0.178788,G
K,3,51,1400,0.760536,U
B,3,51,1400,0.237436,U
K,3,51,1400,1.370988,G
B,3,51,1400,0.182443,G
K,3,51,1400,0.759125,U
B,3,51,1400,0.241721,U
K,3,51,1400,1.373446,G
B,3,51,1400,0.178509,G
K,3,61,1400,0.833372,U
B,3,61,1400,0.234109,U
K,3,61,1400,1.533792,G
B,3,61,1400,0.179688,G
K,3,61,1400,0.839493,U
B,3,61,1400,0.232388,U
K,3,61,1400,1.536671,G
B,3,61,1400,0.176576,G
K,3,61,1400,0.834727,U
B,3,61,1400,0.233854,U
K,3,61,1400,1.538051,G
B,3,61,1400,0.180640,G
K,3,71,1400,0.940221,U
B,3,71,1400,0.233415,U
K,3,71,1400,1.707787,G
B,3,71,1400,0.178729,G
K,3,71,1400,0.939170,U
B,3,71,1400,0.232635,U
K,3,71,1400,1.701311,G
B,3,71,1400,0.180606,G
K,3,71,1400,0.939626,U
B,3,71,1400,0.232084,U
K,3,71,1400,1.702694,G
B,3,71,1400,0.176239,G
K,3,81,1400,1.004419,U
B,3,81,1400,0.229627,U
K,3,81,1400,1.857896,G
B,3,81,1400,0.181404,G
K,3,81,1400,1.024105,U
B,3,81,1400,0.233335,U
K,3,81,1400,1.834752,G
B,3,81,1400,0.182995,G
K,3,81,1400,1.023110,U
B,3,81,1400,0.236466,U
K,3,81,1400,1.835838,G
B,3,81,1400,0.185389,G
K,3,91,1400,1.079398,U
B,3,91,1400,0.215720,U
K,3,91,1400,1.933835,G
B,3,91,1400,0.180201,G
K,3,91,1400,1.069784,U
B,3,91,1400,0.211552,U
K,3,91,1400,1.938426,G
B,3,91,1400,0.178531,G
K,3,91,1400,1.114515,U
B,3,91,1400,0.221965,U
K,3,91,1400,2.006967,G
B,3,91,1400,0.181271,G
K,3,101,1400,1.117033,U
B,3,101,1400,0.242023,U
K,3,101,1400,2.057943,G
B,3,101,1400,0.175355,G
K,3,101,1400,1.120092,U
B,3,101,1400,0.263260,U
K,3,101,1400,2.060579,G
B,3,101,1400,0.176118,G
K,3,101,1400,1.117304,U
B,3,101,1400,0.242943,U
K,3,101,1400,2.088903,G
B,3,101,1400,0.176643,G
K,3,111,1400,1.194013,U
B,3,111,1400,0.232242,U
K,3,111,1400,2.111351,G
B,3,111,1400,0.165450,G
K,3,111,1400,1.193327,U
B,3,111,1400,0.225317,U
K,3,111,1400,2.113211,G
B,3,111,1400,0.158536,G
K,3,111,1400,1.194965,U
B,3,111,1400,0.230111,U
K,3,111,1400,2.104791,G
B,3,111,1400,0.162678,G
K,3,121,1400,1.234249,U
B,3,121,1400,0.230173,U
K,3,121,1400,2.204054,G
B,3,121,1400,0.147290,G
K,3,121,1400,1.236360,U
B,3,121,1400,0.225495,U
K,3,121,1400,2.199475,G
B,3,121,1400,0.150576,G
K,3,121,1400,1.236951,U
B,3,121,1400,0.231735,U
K,3,121,1400,2.243975,G
B,3,121,1400,0.152160,G
K,3,1,1600,0.058522,U
B,3,1,1600,0.131171,U
K,3,1,1600,0.016493,G
B,3,1,1600,0.108204,G
K,3,1,1600,0.058776,U
B,3,1,1600,0.140886,U
K,3,1,1600,0.015885,G
B,3,1,1600,0.109289,G
K,3,1,1600,0.056977,U
B,3,1,1600,0.130415,U
K,3,1,1600,0.015854,G
B,3,1,1600,0.104799,G
K,3,11,1600,0.196225,U
B,3,11,1600,0.172358,U
K,3,11,1600,0.255595,G
B,3,11,1600,0.103660,G
K,3,11,1600,0.201587,U
B,3,11,1600,0.173807,U
K,3,11,1600,0.254031,G
B,3,11,1600,0.107532,G
K,3,11,1600,0.196047,U
B,3,11,1600,0.168389,U
K,3,11,1600,0.250306,G
B,3,11,1600,0.107112,G
K,3,21,1600,0.310119,U
B,3,21,1600,0.177562,U
K,3,21,1600,0.376321,G
B,3,21,1600,0.114912,G
K,3,21,1600,0.306408,U
B,3,21,1600,0.170266,U
K,3,21,1600,0.371971,G
B,3,21,1600,0.111508,G
K,3,21,1600,0.301861,U
B,3,21,1600,0.170185,U
K,3,21,1600,0.369321,G
B,3,21,1600,0.110218,G
K,3,31,1600,0.375726,U
B,3,31,1600,0.167477,U
K,3,31,1600,0.462446,G
B,3,31,1600,0.106899,G
K,3,31,1600,0.377573,U
B,3,31,1600,0.167832,U
K,3,31,1600,0.465648,G
B,3,31,1600,0.110027,G
K,3,31,1600,0.377414,U
B,3,31,1600,0.168657,U
K,3,31,1600,0.467008,G
B,3,31,1600,0.107672,G
K,3,41,1600,0.466929,U
B,3,41,1600,0.168356,U
K,3,41,1600,0.567935,G
B,3,41,1600,0.103956,G
K,3,41,1600,0.467217,U
B,3,41,1600,0.174332,U
K,3,41,1600,0.571314,G
B,3,41,1600,0.110803,G
K,3,41,1600,0.466196,U
B,3,41,1600,0.163610,U
K,3,41,1600,0.569403,G
B,3,41,1600,0.106187,G
K,3,51,1600,0.525488,U
B,3,51,1600,0.169210,U
K,3,51,1600,0.642096,G
B,3,51,1600,0.106360,G
K,3,51,1600,0.527921,U
B,3,51,1600,0.167033,U
K,3,51,1600,0.644852,G
B,3,51,1600,0.106952,G
K,3,51,1600,0.527979,U
B,3,51,1600,0.169362,U
K,3,51,1600,0.641326,G
B,3,51,1600,0.101603,G
K,3,61,1600,0.574828,U
B,3,61,1600,0.151698,U
K,3,61,1600,0.703301,G
B,3,61,1600,0.282372,G
K,3,61,1600,0.576731,U
B,3,61,1600,0.151140,U
K,3,61,1600,0.697266,G
B,3,61,1600,0.280190,G
K,3,61,1600,0.576481,U
B,3,61,1600,0.153240,U
K,3,61,1600,0.698323,G
B,3,61,1600,0.279378,G
K,3,71,1600,0.606046,U
B,3,71,1600,0.155141,U
K,3,71,1600,0.777562,G
B,3,71,1600,0.286207,G
K,3,71,1600,0.612823,U
B,3,71,1600,0.156951,U
K,3,71,1600,0.778493,G
B,3,71,1600,0.283312,G
K,3,71,1600,0.614441,U
B,3,71,1600,0.160586,U
K,3,71,1600,0.797379,G
B,3,71,1600,0.283233,G
K,3,81,1600,0.646426,U
B,3,81,1600,0.166739,U
K,3,81,1600,0.835563,G
B,3,81,1600,0.284255,G
K,3,81,1600,0.647469,U
B,3,81,1600,0.160375,U
K,3,81,1600,0.807446,G
B,3,81,1600,0.286657,G
K,3,81,1600,0.655245,U
B,3,81,1600,0.163116,U
K,3,81,1600,0.815350,G
B,3,81,1600,0.287965,G
K,3,91,1600,0.677059,U
B,3,91,1600,0.153526,U
K,3,91,1600,0.847150,G
B,3,91,1600,0.286547,G
K,3,91,1600,0.676864,U
B,3,91,1600,0.151271,U
K,3,91,1600,0.849010,G
B,3,91,1600,0.287590,G
K,3,91,1600,0.676594,U
B,3,91,1600,0.156550,U
K,3,91,1600,0.870829,G
B,3,91,1600,0.282838,G
K,3,101,1600,0.698898,U
B,3,101,1600,0.152914,U
K,3,101,1600,0.868058,G
B,3,101,1600,0.276478,G
K,3,101,1600,0.709999,U
B,3,101,1600,0.156798,U
K,3,101,1600,0.964835,G
B,3,101,1600,0.277636,G
K,3,101,1600,0.773726,U
B,3,101,1600,0.190638,U
K,3,101,1600,0.981719,G
B,3,101,1600,0.285091,G
K,3,111,1600,0.732182,U
B,3,111,1600,0.123293,U
K,3,111,1600,0.887492,G
B,3,111,1600,0.283630,G
K,3,111,1600,0.723109,U
B,3,111,1600,0.128730,U
K,3,111,1600,0.921244,G
B,3,111,1600,0.294764,G
K,3,111,1600,0.795147,U
B,3,111,1600,0.142358,U
K,3,111,1600,0.968075,G
B,3,111,1600,0.357773,G
K,3,121,1600,0.761742,U
B,3,121,1600,0.451582,U
K,3,121,1600,0.919108,G
B,3,121,1600,0.282015,G
K,3,121,1600,0.751620,U
B,3,121,1600,0.438095,U
K,3,121,1600,0.909893,G
B,3,121,1600,0.281836,G
K,3,121,1600,0.753228,U
B,3,121,1600,0.443564,U
K,3,121,1600,0.911814,G
B,3,121,1600,0.282359,G
K,3,1,1800,0.115920,U
B,3,1,1800,0.148228,U
K,3,1,1800,0.060394,G
B,3,1,1800,0.096983,G
K,3,1,1800,0.114886,U
B,3,1,1800,0.148996,U
K,3,1,1800,0.060490,G
B,3,1,1800,0.094043,G
K,3,1,1800,0.114747,U
B,3,1,1800,0.146194,U
K,3,1,1800,0.060184,G
B,3,1,1800,0.098422,G
K,3,11,1800,0.541154,U
B,3,11,1800,0.164107,U
K,3,11,1800,0.447418,G
B,3,11,1800,0.096045,G
K,3,11,1800,0.537052,U
B,3,11,1800,0.158651,U
K,3,11,1800,0.459141,G
B,3,11,1800,0.106021,G
K,3,11,1800,0.541375,U
B,3,11,1800,0.160770,U
K,3,11,1800,0.445009,G
B,3,11,1800,0.103339,G
K,3,21,1800,0.852267,U
B,3,21,1800,0.159959,U
K,3,21,1800,0.662832,G
B,3,21,1800,0.101472,G
K,3,21,1800,0.853432,U
B,3,21,1800,0.156337,U
K,3,21,1800,0.661510,G
B,3,21,1800,0.094231,G
K,3,21,1800,0.848686,U
B,3,21,1800,0.159139,U
K,3,21,1800,0.662155,G
B,3,21,1800,0.102606,G
K,3,31,1800,1.049165,U
B,3,31,1800,0.162379,U
K,3,31,1800,0.809638,G
B,3,31,1800,0.099461,G
K,3,31,1800,1.045061,U
B,3,31,1800,0.162049,U
K,3,31,1800,0.811784,G
B,3,31,1800,0.100769,G
K,3,31,1800,1.054714,U
B,3,31,1800,0.165782,U
K,3,31,1800,0.812045,G
B,3,31,1800,0.101631,G
K,3,41,1800,1.294797,U
B,3,41,1800,0.160882,U
K,3,41,1800,1.021665,G
B,3,41,1800,0.086637,G
K,3,41,1800,1.280806,U
B,3,41,1800,0.162243,U
K,3,41,1800,1.009479,G
B,3,41,1800,0.086452,G
K,3,41,1800,1.281948,U
B,3,41,1800,0.160121,U
K,3,41,1800,1.007262,G
B,3,41,1800,0.081176,G
K,3,51,1800,1.443199,U
B,3,51,1800,0.140475,U
K,3,51,1800,1.117477,G
B,3,51,1800,0.246580,G
K,3,51,1800,1.438910,U
B,3,51,1800,0.139671,U
K,3,51,1800,1.115149,G
B,3,51,1800,0.247812,G
K,3,51,1800,1.439463,U
B,3,51,1800,0.138679,U
K,3,51,1800,1.116333,G
B,3,51,1800,0.249113,G
K,3,61,1800,1.684922,U
B,3,61,1800,0.174253,U
K,3,61,1800,1.278659,G
B,3,61,1800,0.254747,G
K,3,61,1800,1.581701,U
B,3,61,1800,0.155514,U
K,3,61,1800,1.227823,G
B,3,61,1800,0.252507,G
K,3,61,1800,1.594910,U
B,3,61,1800,0.166309,U
K,3,61,1800,1.239807,G
B,3,61,1800,0.257603,G
K,3,71,1800,1.930471,U
B,3,71,1800,0.179224,U
K,3,71,1800,1.486190,G
B,3,71,1800,0.278366,G
K,3,71,1800,1.736966,U
B,3,71,1800,0.160510,U
K,3,71,1800,1.383386,G
B,3,71,1800,0.238631,G
K,3,71,1800,1.731690,U
B,3,71,1800,0.158492,U
K,3,71,1800,1.370844,G
B,3,71,1800,0.241991,G
K,3,81,1800,1.869762,U
B,3,81,1800,0.163499,U
K,3,81,1800,1.482147,G
B,3,81,1800,0.237072,G
K,3,81,1800,1.870635,U
B,3,81,1800,0.158617,U
K,3,81,1800,1.479119,G
B,3,81,1800,0.238289,G
K,3,81,1800,1.876190,U
B,3,81,1800,0.167342,U
K,3,81,1800,1.481817,G
B,3,81,1800,0.231794,G
K,3,91,1800,2.013477,U
B,3,91,1800,0.160880,U
K,3,91,1800,1.548927,G
B,3,91,1800,0.240941,G
K,3,91,1800,2.019396,U
B,3,91,1800,0.160329,U
K,3,91,1800,1.547107,G
B,3,91,1800,0.239728,G
K,3,91,1800,2.031772,U
B,3,91,1800,0.162664,U
K,3,91,1800,1.565823,G
B,3,91,1800,0.241979,G
K,3,101,1800,2.214493,U
B,3,101,1800,0.205332,U
K,3,101,1800,1.668295,G
B,3,101,1800,0.260365,G
K,3,101,1800,2.173358,U
B,3,101,1800,0.163742,U
K,3,101,1800,1.652997,G
B,3,101,1800,0.245788,G
K,3,101,1800,2.170652,U
B,3,101,1800,0.166316,U
K,3,101,1800,1.639688,G
B,3,101,1800,0.234867,G
K,3,111,1800,2.295156,U
B,3,111,1800,0.521416,U
K,3,111,1800,1.674863,G
B,3,111,1800,0.238277,G
K,3,111,1800,2.297684,U
B,3,111,1800,0.518409,U
K,3,111,1800,1.671783,G
B,3,111,1800,0.233481,G
K,3,111,1800,2.298358,U
B,3,111,1800,0.520457,U
K,3,111,1800,1.672111,G
B,3,111,1800,0.236626,G
K,3,121,1800,2.391030,U
B,3,121,1800,0.523718,U
K,3,121,1800,1.755970,G
B,3,121,1800,0.246082,G
K,3,121,1800,2.392069,U
B,3,121,1800,0.519921,U
K,3,121,1800,1.757304,G
B,3,121,1800,0.247858,G
K,3,121,1800,2.392362,U
B,3,121,1800,0.528438,U
K,3,121,1800,1.757644,G
B,3,121,1800,0.258044,G
K,3,1,2000,0.047577,U
B,3,1,2000,0.161673,U
K,3,1,2000,0.024096,G
B,3,1,2000,0.137512,G
K,3,1,2000,0.046475,U
B,3,1,2000,0.161048,U
K,3,1,2000,0.023403,G
B,3,1,2000,0.134928,G
K,3,1,2000,0.046454,U
B,3,1,2000,0.158249,U
K,3,1,2000,0.023271,G
B,3,1,2000,0.134689,G
K,3,11,2000,0.217314,U
B,3,11,2000,0.168786,U
K,3,11,2000,0.268426,G
B,3,11,2000,0.138682,G
K,3,11,2000,0.217063,U
B,3,11,2000,0.165868,U
K,3,11,2000,0.266563,G
B,3,11,2000,0.142631,G
K,3,11,2000,0.218853,U
B,3,11,2000,0.171634,U
K,3,11,2000,0.276023,G
B,3,11,2000,0.139469,G
K,3,21,2000,0.322425,U
B,3,21,2000,0.162836,U
K,3,21,2000,0.411034,G
B,3,21,2000,0.154217,G
K,3,21,2000,0.316997,U
B,3,21,2000,0.159740,U
K,3,21,2000,0.408288,G
B,3,21,2000,0.156191,G
K,3,21,2000,0.321896,U
B,3,21,2000,0.167932,U
K,3,21,2000,0.423092,G
B,3,21,2000,0.163320,G
K,3,31,2000,0.396630,U
B,3,31,2000,0.168737,U
K,3,31,2000,0.502533,G
B,3,31,2000,0.156344,G
K,3,31,2000,0.399569,U
B,3,31,2000,0.167597,U
K,3,31,2000,0.506000,G
B,3,31,2000,0.159190,G
K,3,31,2000,0.448399,U
B,3,31,2000,0.198421,U
K,3,31,2000,0.573381,G
B,3,31,2000,0.190497,G
K,3,41,2000,0.520447,U
B,3,41,2000,0.183537,U
K,3,41,2000,0.623291,G
B,3,41,2000,0.154596,G
K,3,41,2000,0.507368,U
B,3,41,2000,0.170699,U
K,3,41,2000,0.598379,G
B,3,41,2000,0.148445,G
K,3,41,2000,0.607166,U
B,3,41,2000,0.198657,U
K,3,41,2000,0.713610,G
B,3,41,2000,0.193476,G
K,3,51,2000,0.636129,U
B,3,51,2000,0.170858,U
K,3,51,2000,0.683939,G
B,3,51,2000,0.158697,G
K,3,51,2000,0.591971,U
B,3,51,2000,0.160041,U
K,3,51,2000,0.640765,G
B,3,51,2000,0.149491,G
K,3,51,2000,0.593638,U
B,3,51,2000,0.160247,U
K,3,51,2000,0.641751,G
B,3,51,2000,0.152985,G
K,3,61,2000,0.624958,U
B,3,61,2000,0.161252,U
K,3,61,2000,0.703232,G
B,3,61,2000,0.145332,G
K,3,61,2000,0.633170,U
B,3,61,2000,0.167272,U
K,3,61,2000,0.704875,G
B,3,61,2000,0.146624,G
K,3,61,2000,0.624163,U
B,3,61,2000,0.162832,U
K,3,61,2000,0.703291,G
B,3,61,2000,0.146308,G
K,3,71,2000,0.673580,U
B,3,71,2000,0.152725,U
K,3,71,2000,0.798576,G
B,3,71,2000,0.130591,G
K,3,71,2000,0.674714,U
B,3,71,2000,0.152393,U
K,3,71,2000,0.797531,G
B,3,71,2000,0.129609,G
K,3,71,2000,0.674178,U
B,3,71,2000,0.159167,U
K,3,71,2000,0.795426,G
B,3,71,2000,0.130712,G
K,3,81,2000,0.713068,U
B,3,81,2000,0.160496,U
K,3,81,2000,0.855092,G
B,3,81,2000,0.140771,G
K,3,81,2000,0.714600,U
B,3,81,2000,0.154069,U
K,3,81,2000,0.845261,G
B,3,81,2000,0.132739,G
K,3,81,2000,0.712699,U
B,3,81,2000,0.154711,U
K,3,81,2000,0.846695,G
B,3,81,2000,0.130574,G
K,3,91,2000,0.921946,U
B,3,91,2000,0.166369,U
K,3,91,2000,1.129958,G
B,3,91,2000,0.167046,G
K,3,91,2000,0.734590,U
B,3,91,2000,0.133289,U
K,3,91,2000,0.895121,G
B,3,91,2000,0.133328,G
K,3,91,2000,0.739522,U
B,3,91,2000,0.141750,U
K,3,91,2000,0.901005,G
B,3,91,2000,0.135472,G
K,3,101,2000,0.801697,U
B,3,101,2000,0.565161,U
K,3,101,2000,0.963352,G
B,3,101,2000,0.424308,G
K,3,101,2000,0.803176,U
B,3,101,2000,0.559833,U
K,3,101,2000,0.959446,G
B,3,101,2000,0.420436,G
K,3,101,2000,0.802233,U
B,3,101,2000,0.569636,U
K,3,101,2000,0.958615,G
B,3,101,2000,0.419179,G
K,3,111,2000,0.969552,U
B,3,111,2000,0.687427,U
K,3,111,2000,1.175065,G
B,3,111,2000,0.526620,G
K,3,111,2000,0.848497,U
B,3,111,2000,0.614000,U
K,3,111,2000,1.102852,G
B,3,111,2000,0.445630,G
K,3,111,2000,0.835982,U
B,3,111,2000,0.603947,U
K,3,111,2000,1.031829,G
B,3,111,2000,0.428842,G
K,3,121,2000,0.883322,U
B,3,121,2000,0.602222,U
K,3,121,2000,1.108875,G
B,3,121,2000,0.435640,G
K,3,121,2000,0.845528,U
B,3,121,2000,0.590646,U
K,3,121,2000,1.083290,G
B,3,121,2000,0.426112,G
K,3,121,2000,0.853473,U
B,3,121,2000,0.601788,U
K,3,121,2000,1.087370,G
B,3,121,2000,0.431010,G
K,3,1,2200,0.077816,U
B,3,1,2200,0.178971,U
K,3,1,2200,0.048543,G
B,3,1,2200,0.195047,G
K,3,1,2200,0.076197,U
B,3,1,2200,0.176242,U
K,3,1,2200,0.048683,G
B,3,1,2200,0.193241,G
K,3,1,2200,0.076282,U
B,3,1,2200,0.177390,U
K,3,1,2200,0.048389,G
B,3,1,2200,0.197204,G
K,3,11,2200,0.398863,U
B,3,11,2200,0.185286,U
K,3,11,2200,0.232066,G
B,3,11,2200,0.197634,G
K,3,11,2200,0.391779,U
B,3,11,2200,0.182333,U
K,3,11,2200,0.230368,G
B,3,11,2200,0.200676,G
K,3,11,2200,0.393083,U
B,3,11,2200,0.177864,U
K,3,11,2200,0.230964,G
B,3,11,2200,0.203151,G
K,3,21,2200,0.587963,U
B,3,21,2200,0.192287,U
K,3,21,2200,0.347855,G
B,3,21,2200,0.205679,G
K,3,21,2200,0.587472,U
B,3,21,2200,0.191491,U
K,3,21,2200,0.346573,G
B,3,21,2200,0.203865,G
K,3,21,2200,0.590457,U
B,3,21,2200,0.192809,U
K,3,21,2200,0.350303,G
B,3,21,2200,0.205546,G
K,3,31,2200,0.732580,U
B,3,31,2200,0.198706,U
K,3,31,2200,0.429001,G
B,3,31,2200,0.209916,G
K,3,31,2200,0.735176,U
B,3,31,2200,0.192066,U
K,3,31,2200,0.417416,G
B,3,31,2200,0.208845,G
K,3,31,2200,0.730563,U
B,3,31,2200,0.187468,U
K,3,31,2200,0.420027,G
B,3,31,2200,0.203614,G
K,3,41,2200,0.887186,U
B,3,41,2200,0.192689,U
K,3,41,2200,0.521793,G
B,3,41,2200,0.208272,G
K,3,41,2200,0.885018,U
B,3,41,2200,0.192355,U
K,3,41,2200,0.522967,G
B,3,41,2200,0.210865,G
K,3,41,2200,0.888190,U
B,3,41,2200,0.194557,U
K,3,41,2200,0.522365,G
B,3,41,2200,0.205109,G
K,3,51,2200,0.973818,U
B,3,51,2200,0.197416,U
K,3,51,2200,0.599384,G
B,3,51,2200,0.212924,G
K,3,51,2200,0.973958,U
B,3,51,2200,0.198381,U
K,3,51,2200,0.599512,G
B,3,51,2200,0.214120,G
K,3,51,2200,0.982311,U
B,3,51,2200,0.200645,U
K,3,51,2200,0.612175,G
B,3,51,2200,0.209524,G
K,3,61,2200,1.050019,U
B,3,61,2200,0.200764,U
K,3,61,2200,0.649156,G
B,3,61,2200,0.207014,G
K,3,61,2200,1.047492,U
B,3,61,2200,0.198100,U
K,3,61,2200,0.652575,G
B,3,61,2200,0.206148,G
K,3,61,2200,1.041345,U
B,3,61,2200,0.198135,U
K,3,61,2200,0.647691,G
B,3,61,2200,0.207770,G
K,3,71,2200,1.156336,U
B,3,71,2200,0.199389,U
K,3,71,2200,0.706613,G
B,3,71,2200,0.199525,G
K,3,71,2200,1.149006,U
B,3,71,2200,0.197936,U
K,3,71,2200,0.703859,G
B,3,71,2200,0.190534,G
K,3,71,2200,1.200679,U
B,3,71,2200,0.209573,U
K,3,71,2200,0.722910,G
B,3,71,2200,0.200870,G
K,3,81,2200,1.233345,U
B,3,81,2200,0.217197,U
K,3,81,2200,0.783827,G
B,3,81,2200,0.218023,G
K,3,81,2200,1.208943,U
B,3,81,2200,0.200563,U
K,3,81,2200,0.791711,G
B,3,81,2200,0.217353,G
K,3,81,2200,1.229015,U
B,3,81,2200,0.203029,U
K,3,81,2200,0.784051,G
B,3,81,2200,0.217987,G
K,3,91,2200,1.245729,U
B,3,91,2200,0.174285,U
K,3,91,2200,0.827197,G
B,3,91,2200,0.218016,G
K,3,91,2200,1.244668,U
B,3,91,2200,0.167691,U
K,3,91,2200,0.821696,G
B,3,91,2200,0.209109,G
K,3,91,2200,1.245062,U
B,3,91,2200,0.169838,U
K,3,91,2200,0.822207,G
B,3,91,2200,0.208136,G
K,3,101,2200,1.293619,U
B,3,101,2200,0.178579,U
K,3,101,2200,0.857439,G
B,3,101,2200,0.203929,G
K,3,101,2200,1.290902,U
B,3,101,2200,0.172989,U
K,3,101,2200,0.859008,G
B,3,101,2200,0.203125,G
K,3,101,2200,1.303668,U
B,3,101,2200,0.175644,U
K,3,101,2200,0.859634,G
B,3,101,2200,0.202567,G
K,3,111,2200,1.323835,U
B,3,111,2200,0.178676,U
K,3,111,2200,0.885582,G
B,3,111,2200,0.186008,G
K,3,111,2200,1.320726,U
B,3,111,2200,0.178073,U
K,3,111,2200,0.884993,G
B,3,111,2200,0.189467,G
K,3,111,2200,1.324602,U
B,3,111,2200,0.178033,U
K,3,111,2200,0.890029,G
B,3,111,2200,0.189223,G
K,3,121,2200,1.427934,U
B,3,121,2200,0.179979,U
K,3,121,2200,0.959861,G
B,3,121,2200,0.200361,G
K,3,121,2200,1.419254,U
B,3,121,2200,0.179821,U
K,3,121,2200,0.960887,G
B,3,121,2200,0.200801,G
K,3,121,2200,1.428697,U
B,3,121,2200,0.179673,U
K,3,121,2200,0.959094,G
B,3,121,2200,0.203658,G
K,3,1,2400,0.114171,U
B,3,1,2400,0.208910,U
K,3,1,2400,0.051925,G
B,3,1,2400,0.171296,G
K,3,1,2400,0.107379,U
B,3,1,2400,0.211368,U
K,3,1,2400,0.050939,G
B,3,1,2400,0.171786,G
K,3,1,2400,0.107311,U
B,3,1,2400,0.208433,U
K,3,1,2400,0.051506,G
B,3,1,2400,0.168829,G
K,3,11,2400,0.537992,U
B,3,11,2400,0.216302,U
K,3,11,2400,0.188139,G
B,3,11,2400,0.175386,G
K,3,11,2400,0.540677,U
B,3,11,2400,0.214070,U
K,3,11,2400,0.195648,G
B,3,11,2400,0.176467,G
K,3,11,2400,0.536121,U
B,3,11,2400,0.213883,U
K,3,11,2400,0.189776,G
B,3,11,2400,0.172215,G
K,3,21,2400,0.910309,U
B,3,21,2400,0.213820,U
K,3,21,2400,0.286239,G
B,3,21,2400,0.177586,G
K,3,21,2400,0.839573,U
B,3,21,2400,0.209418,U
K,3,21,2400,0.269903,G
B,3,21,2400,0.167276,G
K,3,21,2400,0.839815,U
B,3,21,2400,0.208810,U
K,3,21,2400,0.272196,G
B,3,21,2400,0.165619,G
K,3,31,2400,1.090638,U
B,3,31,2400,0.218824,U
K,3,31,2400,0.330197,G
B,3,31,2400,0.180401,G
K,3,31,2400,1.090570,U
B,3,31,2400,0.221507,U
K,3,31,2400,0.328723,G
B,3,31,2400,0.168543,G
K,3,31,2400,1.091162,U
B,3,31,2400,0.211841,U
K,3,31,2400,0.330768,G
B,3,31,2400,0.180566,G
K,3,41,2400,1.301274,U
B,3,41,2400,0.237002,U
K,3,41,2400,0.406606,G
B,3,41,2400,0.171210,G
K,3,41,2400,1.268651,U
B,3,41,2400,0.231277,U
K,3,41,2400,0.403212,G
B,3,41,2400,0.170139,G
K,3,41,2400,1.269401,U
B,3,41,2400,0.226597,U
K,3,41,2400,0.410006,G
B,3,41,2400,0.171978,G
K,3,51,2400,1.439144,U
B,3,51,2400,0.227218,U
K,3,51,2400,0.435076,G
B,3,51,2400,0.175830,G
K,3,51,2400,1.441101,U
